"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg13509195_TC11"	0.0187188291413866	0.955996307657271	0.976123740970988	0.0235143195763589	0.0176881915049236	0.967344112255874	0.017125729634509	0.941074944400399	0.0193962607347264	0.958474304444321	0.95387206893179	0.0187216024805479	0.0172541551367348	0.970673674722469	0.0187421063569752	0.976047326625855
"cg11200965_TC11"	0.0229702403160175	0.968713723017186	0.971286293360676	0.0212710739958571	0.0183952816737716	0.96201629925237	0.0177312334647348	0.972954582913928	0.0181351225171263	0.974395226899956	0.918619986346544	0.0211832327139149	0.018735370013561	0.96081661354993	0.0214038614557968	0.977742703296736
"cg20852890_TC11"	0.0253291691730113	0.959600657953428	0.966816275525855	0.0129499882892775	0.0116003788988458	0.953073739771258	0.0113137614554057	0.950531489100927	0.0124867557338432	0.965184185025874	0.953016320113258	0.0119660767031282	0.0158585237408496	0.944004331822642	0.0128437058169203	0.970679285725064
"cg03861593_TC11"	0.0152690075278075	0.91676707228263	0.981996126688853	0.0215612520840439	0.0176036683558055	0.97920383498048	0.0145000019527822	0.918249896722801	0.0165095918372912	0.940534314246474	0.981304615737936	0.0169359999341665	0.0180479850491478	0.97822244446135	0.0163875898671316	0.980579626243639
"cg05398580_TC11"	0.00872886146718793	0.974352914932991	0.984033647679089	0.0260443173896642	0.009326081785563	0.912139976059888	0.0150511397630414	0.930906272110511	0.00858248479995622	0.968646485985234	0.968933263326211	0.0120854204171834	0.0196564519708094	0.931651681703518	0.013259609745778	0.982605882999324
"cg10072676_BC11"	0.0148428581445601	0.949994650223325	0.979912064702462	0.0232100581870013	0.0172632155364172	0.979875326881466	0.0173196645660452	0.924487605127069	0.0130410803663283	0.95112571706469	0.955534025162767	0.0139484841302641	0.021270852151433	0.959124408452686	0.0161822490042308	0.980214875460464
"cg26139133_TC11"	0.0145949726869261	0.959756766418067	0.971424131495421	0.0149729016440502	0.0137303568373802	0.946556431704669	0.0135302893890907	0.94337657655656	0.0124050986392424	0.966302747403397	0.965354815389295	0.0136995198650884	0.019126446386697	0.941212044398633	0.0134009169383627	0.966218956398483
"cg18333921_BC11"	0.0181795991946419	0.963589042742907	0.971339616613593	0.0216522038010078	0.0207241206388421	0.952643639080702	0.019236861457532	0.958128961200185	0.0190870039922692	0.9677160543264	0.950367800922223	0.0180542991060343	0.0192987131519608	0.962608437451807	0.0193895998074615	0.97386684030511
"cg03263514_TC11"	0.023710847227933	0.972284528565663	0.970824559044583	0.0218136503576301	0.02036404246665	0.95838172054793	0.0176764356717859	0.967152443235972	0.0205224215596911	0.97118914231982	0.946591611765978	0.0173793784572997	0.0256623396146234	0.951143745163646	0.0207332263181421	0.974008263391923
"cg11153912_TC11"	0.0263429967229222	0.964271642260778	0.97432004596549	0.0209812833877613	0.0214026894144277	0.970889890589222	0.0213046634956996	0.96599403356751	0.0259871555572499	0.963838925353269	0.973102754156283	0.0259141411549088	0.032537523740445	0.956502110325098	0.0251865793427297	0.973709035405611
"cg22323086_TC11"	0.0212678427957259	0.971652895864821	0.973211185390943	0.0330323668705422	0.0224722953296465	0.954459970842453	0.0183094867639036	0.971533973252381	0.0216390326238808	0.975074090800549	0.968344643361735	0.0448407068389545	0.0287510243622136	0.963300556626881	0.0225634475917935	0.977309893722208
"cg03357260_TC11"	0.0243812986047681	0.972474603288551	0.97366942095266	0.0387962732350209	0.0185724006272404	0.963673382578356	0.0182204492023643	0.960436366704852	0.0184294676710091	0.968608782379061	0.964642086742587	0.024145816549022	0.0231024210206179	0.949927846699305	0.0200566471621818	0.974305311934847
"cg24460301_BC11"	0.0200079475809762	0.959121410939483	0.970303274247053	0.0206950978746805	0.0175712418025683	0.955271147504712	0.0162382275292629	0.958441853420513	0.0170285683050387	0.959712563098425	0.964673195860131	0.0193792949482381	0.0217994770018982	0.95831456348469	0.0209037252743948	0.969690182716957
"cg26686415_BC11"	0.0199773772063173	0.931615902668095	0.967539057123322	0.0159624136096621	0.010530512338296	0.952072009553715	0.00935535440332053	0.96149742726929	0.013153685968509	0.957004153862794	0.954270954626231	0.0120950091540852	0.0108106044994169	0.950414747076763	0.0114113909439517	0.967702825691169
"cg25538887_BC11"	0.0264925441610335	0.958626100029123	0.979403645578051	0.0478311450751805	0.0224658133881492	0.97513739399511	0.0202436549104051	0.969615109256225	0.0226975220408811	0.975078758885681	0.950154266921425	0.0254248746465097	0.0263899427223512	0.963365677063521	0.0207812303706845	0.979357253956795
"cg26295503_TC11"	0.0215309062569859	0.975194124545328	0.980210612655941	0.0704564405499551	0.0208779358357864	0.979900448907692	0.0198346283185548	0.975323003504146	0.0183055842957288	0.981739538713864	0.932822605227346	0.0369913066972212	0.0458034100802219	0.978669604556692	0.021558717274285	0.983833213082788
"cg25797055_BC11"	0.0254088783182599	0.974041030255147	0.976459019255363	0.0206488253315494	0.0218875516719754	0.972989062181353	0.0238918804741938	0.967228898291661	0.0267628311189306	0.969739227905534	0.948953932013441	0.0509520874447009	0.0245410835067477	0.972434608931242	0.030764972113344	0.976815583219771
"cg14689219_BC11"	0.975765702144165	0.0215795384556692	0.974909737370488	0.040139873110169	0.0285651551370287	0.968924679885112	0.975725401777542	0.0243455020297214	0.976775425650663	0.0286776438954799	0.955013294289405	0.0242871690496163	0.0318083268044885	0.945170573810581	0.9774094817393	0.0166713360714162
"cg02052984_BC11"	0.975115853685549	0.0157876036150036	0.976881495613444	0.0235126595949911	0.0238253174560046	0.966869803644279	0.970175788942428	0.0204750552622714	0.973223373745565	0.020376454344525	0.970974045954597	0.0409967575180722	0.0725979683528154	0.969600972948484	0.977398118391271	0.0306638219788585
"cg01631764_TC11"	0.0364253993513731	0.9751031590302	0.975560164118456	0.0281132149499991	0.0273509903673703	0.963194432994283	0.02082362485369	0.972262182564238	0.0271133360985441	0.97570577671315	0.967991190673885	0.0343513154345852	0.0387029015132871	0.968172078636527	0.0286183033419142	0.976638617753408
"cg07873980_TC11"	0.0289546844158252	0.963480519089462	0.972663350616894	0.0880100701955495	0.0148644780780844	0.972025411661204	0.0155496464515502	0.970408475502754	0.0174544765894856	0.975484407279341	0.967462677151303	0.0159796929672757	0.0216406380960602	0.966589096613204	0.0319390993647161	0.975018728394625
"cg27376182_BC11"	0.0231556520981715	0.956115933992672	0.973286935379715	0.0179775761603896	0.0205184381478749	0.957461359133702	0.0171718725792027	0.95217618921345	0.020071267831877	0.965257754804157	0.956917392155946	0.0276360299878619	0.02150013220072	0.963816430573208	0.0186816924531439	0.972879351660698
"cg26146027_BC11"	0.010724393135379	0.948782521307097	0.977065614871318	0.0116809209174696	0.0172859692197802	0.91693919377133	0.0116434091586321	0.913367529990711	0.0106950856544865	0.972347484548785	0.967196160774599	0.0140819432304267	0.0150489339953474	0.963476847992802	0.0154579747122217	0.973872870730625
"cg20695297_TC11"	0.975700525142395	0.962234410753347	0.0209748588573056	0.0299488309679778	0.0239771335964266	0.0236671099597245	0.97362808013918	0.937443694686203	0.9722192125663	0.964397318348318	0.019327340216352	0.0366609421893402	0.0343375144648584	0.0188487212730487	0.975469790098248	0.974964286951864
"cg11188318_BC11"	0.0190310963045678	0.968011309168413	0.969529825117755	0.0391601799541689	0.0182316301763674	0.963799994701323	0.0201560223918267	0.955900864359086	0.015852166675287	0.964743161373284	0.949367770324372	0.0165950269693972	0.0241306839850841	0.957918497304136	0.0188857102849812	0.970900701753551
"cg08742288_TC11"	0.0396764096393904	0.974175423309259	0.977979764981881	0.0364122803858404	0.0277732131464796	0.974104309133583	0.0283225179995961	0.970115680672209	0.0280208003077635	0.976837424624674	0.960310797187421	0.0270818145918463	0.0360380686500069	0.971986203510951	0.0331653108085923	0.977796164127689
"cg17441122_TC11"	0.0192400882503116	0.953584928673701	0.96899641792374	0.0206082501233714	0.0168383555206374	0.953290637418717	0.0170900843743196	0.971246836324933	0.0161189833571688	0.956118506294408	0.932706452957537	0.0162997513363123	0.0168434645851545	0.95726723644513	0.0178457543099839	0.973237147767805
"cg14664764_TC11"	0.0120405679174884	0.94332405102229	0.974300395629071	0.0116334190173575	0.0108843078212204	0.961500984047766	0.0100103830181744	0.935393558513915	0.0104511427928544	0.907460108521677	0.964811843210224	0.0119123295178214	0.0120500580185147	0.955629292870905	0.0115463124256197	0.970889218616518
"cg14287868_BC11"	0.0295449157637763	0.965866131565613	0.973258261771702	0.0333831404375501	0.0221728594529397	0.958873900672501	0.0229705561317263	0.969559626166711	0.024705749891425	0.970300460691416	0.970842666256368	0.021922984529041	0.0314088760641847	0.962681118264258	0.034993942973343	0.974872999186603
"cg24378692_TC11"	0.0240496518250766	0.969552667094329	0.974231840969977	0.0220038525551376	0.0250762681528127	0.94871942739047	0.0187466826558823	0.961455595336968	0.0210056337343894	0.963479575004912	0.953235879089945	0.0241198758281214	0.0215216017927156	0.958898002933777	0.021812047188276	0.973425457289444
"cg13311096_TC11"	0.0138457511953313	0.973492379307455	0.974508703695166	0.0231406630171221	0.0331506497138092	0.966818892328896	0.0138057881590064	0.961759726212604	0.0133480997877593	0.972144479065593	0.958001367081631	0.054997398667157	0.0243570972396755	0.942677327060104	0.0249851448912898	0.974057369104583
"cg02514528_TC11"	0.00928079423822403	0.973553460845797	0.980506922318016	0.0432185446841337	0.0137421354528722	0.975715679174259	0.0122152224354082	0.950174249960496	0.0106081339481994	0.976424179224688	0.955689037762633	0.0262305432171738	0.113673016096676	0.964613212526247	0.012282365095221	0.978174558428671
"cg16015423_BC11"	0.0139672719210375	0.974659984543345	0.97775852348014	0.0598319143808255	0.0182599133738154	0.971909197551772	0.0159057172193196	0.976963015308149	0.0148694213742964	0.975515421884315	0.968861046142458	0.039345283835308	0.101283614460478	0.972881418260762	0.0186116932717721	0.979077782163383
"cg21530552_TC11"	0.0123464041521475	0.962543562351948	0.975236933080329	0.0107742626336005	0.00960550117319708	0.804301992547476	0.0104338794161901	0.968298360027569	0.0113145120976747	0.973442971053814	0.966542896305617	0.0127839996182692	0.0103754017307688	0.960542848139135	0.0126213433998918	0.975566081637143
"cg17518965_BC11"	0.981575683723219	0.97953678206037	0.0568395499398165	0.0739792735186331	0.00949453419006834	0.0421186202527202	0.979300527285784	0.932103961406866	0.979707215912173	0.98141419526938	0.0223183087532783	0.0257207072599823	0.016477945027215	0.0326167161418202	0.979871840359	0.980431600960147
"cg03087610_BC11"	0.0552077677532223	0.97479805570326	0.97664930655509	0.0217857808425289	0.0107720060220541	0.967833121271485	0.0105274626076157	0.967572697702514	0.00916773889912193	0.969998510932259	0.945438594353921	0.0282527524259143	0.08395958098689	0.967333179859157	0.0126503341347965	0.976033287991416
"cg21732948_TC11"	0.0155533060277935	0.965314342227402	0.962309240659333	0.0195330425858849	0.0122519330574819	0.942302855229115	0.0109116675362496	0.960682126512673	0.0130400755948927	0.97093039006602	0.941390826247829	0.0140708848692176	0.0207737707411617	0.915918242815687	0.0124630601915099	0.972771361795965
"cg04412646_BC11"	0.0335206565494862	0.971802456842011	0.977909324245358	0.0407009869048349	0.0321107932484	0.970086466029649	0.0211978864870072	0.96353555800377	0.0257445389571611	0.970421302183893	0.969703570858314	0.0280134726900347	0.0382069885934178	0.960265966087554	0.0250639523357831	0.97526473245493
"cg05071212_TC11"	0.0127327077467481	0.958901634693725	0.963812950555988	0.00934342626137156	0.00982565626949825	0.938339740553781	0.00843925815310357	0.954819009546247	0.00976559654140293	0.96223706865489	0.917477322212114	0.00989916346842592	0.00915136337425567	0.93266302425619	0.0100950753341424	0.963548330458746
"cg07703462_BC11"	0.980021562068072	0.0244798078998537	0.973887213155161	0.0195247468862608	0.0274679586620062	0.963367925968978	0.973267009150481	0.0283603997576064	0.9776716659602	0.0375052091172741	0.96050900128327	0.0359535351278193	0.0435246143378963	0.966952890025133	0.978319314397717	0.0434980503189709
"cg15677087_TC11"	0.971311463808496	0.956719236071216	0.0435855256236608	0.0176462386377633	0.0158331589424963	0.0430889629686748	0.959056046998735	0.970190437159415	0.963729584541151	0.964514474770421	0.0234777710322336	0.0165092563163756	0.0277851239582985	0.0327873821341322	0.971876613869368	0.976449069578976
"cg13834343_TC11"	0.0142584792668532	0.897601242787601	0.974210769929919	0.0104635587477864	0.011563357691278	0.942859136759587	0.0104805209888811	0.93045969115455	0.00917822661406935	0.950516993516529	0.970539574346214	0.0122262929043653	0.0225932732284642	0.971170404047594	0.011701888022793	0.9734884091718
"cg09983897_BC11"	0.0206177796803353	0.973335438585325	0.976980065744538	0.0381961002851005	0.0182080263430637	0.933520199308739	0.0167529041877454	0.955212615811696	0.0169615861610725	0.973801077593533	0.957298191695735	0.0166164951202554	0.0170354370779718	0.924265473002643	0.0151637156892025	0.975289438086852
"cg21258057_BC11"	0.0255158944457214	0.936966087195773	0.975784561814279	0.0175878610117962	0.0175409621891417	0.973884022366927	0.0151875154272149	0.917610734561644	0.0148230197167757	0.936325344231656	0.972666968559922	0.0163517855105524	0.0179642836313861	0.969792637984185	0.0204245036901609	0.970223685876911
"cg24989739_TC11"	0.0282882926505039	0.955398315817994	0.974388922691095	0.0251290409900681	0.0220111159831783	0.96644648784413	0.0210125985493581	0.970036829636613	0.0216188780651686	0.971105546901348	0.909366027467877	0.0227662140880076	0.0218937881384119	0.970190273968849	0.0227554445407239	0.976048726837851
"cg16997058_TC11"	0.0426638940152409	0.969474773202818	0.974252193511962	0.0312469629943387	0.0272036578574147	0.964769302978682	0.0179132360861211	0.965473707891553	0.0247793844182364	0.9699445116543	0.95710600212666	0.0299743603920997	0.0370350309927399	0.968167750699673	0.0232784791947168	0.974038331614555
"cg05776056_TC11"	0.0124304610168148	0.978621957345393	0.978187004794153	0.0156600285533235	0.0121146189836276	0.976115435415712	0.00997988206817413	0.971980669933388	0.0107684204538517	0.980218236665928	0.870177116553848	0.0160922919722713	0.013647813167782	0.857622316397024	0.0114561503034195	0.978018969106504
"cg09131122_TC11"	0.0146935011155393	0.934485002379557	0.978424925878796	0.0147260937047537	0.012975917754966	0.94627249551967	0.0117528627004069	0.912063524441278	0.0120216469647886	0.96070937875261	0.931672454954756	0.0167129024311186	0.014334456054424	0.974784251631759	0.0177455275942786	0.981208327600921
"cg13184777_TC11"	0.0197619175375297	0.963755726565767	0.972418933579134	0.0252045257494623	0.0170922359605325	0.925441249355676	0.0173878682714161	0.962535479191521	0.0187752437422851	0.964825771617402	0.966513113997958	0.0223090225799338	0.0228324906706914	0.937932838573885	0.0192644290232067	0.974320390368044
"cg09128567_BC11"	0.0462525804124135	0.981793375972493	0.983708681288871	0.0698818689182783	0.020277355210588	0.981718504015447	0.0187305808977826	0.978848551388381	0.0275704762344304	0.981792751311931	0.979115241806082	0.0457129193477466	0.101001239381358	0.983510975797197	0.0228980490109446	0.982976111211548
"cg07201456_TC11"	0.0256729460699873	0.964494647480398	0.971999466662915	0.0466945373629587	0.0214485295208696	0.963844674105982	0.0184880908256149	0.96677104816882	0.0190087809761876	0.968533538736734	0.965748083623922	0.0288272456152283	0.0578423238296247	0.966046789637253	0.0188708725531884	0.974939242208327
