"Row.names"	"annotation"	"SYMBOL"	"start"	"end"	"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"102"	"cg03318614_TC11"	"Promoter (<=1kb)"	"PCDHA2"	140795027	140795028	0.187870463274906	0.775079140252013	0.966901911258909	0.472712416763008	0.260997950447795	0.959263843063035	0.0381022521005521	0.811605307512935	0.109528187026654	0.871613088457531	0.956572267380505	0.390110112406804	0.58048317126903	0.961882782122487	0.232298557678063	0.968671188488579
"177"	"cg06282446_BC21"	"Promoter (<=1kb)"	"PCDHA2"	140794969	140794970	0.168433313713303	0.5653679575356	0.689103668620868	0.178126000171181	0.206740835206871	0.680701748689411	0.16741456024786	0.487491514403325	0.13366533976647	0.649019437014349	0.644581006345919	0.21384709901572	0.227873915736356	0.737227354766031	0.201735351149631	0.697894439648592
"288"	"cg09559117_BC21"	"Promoter (<=1kb)"	"PCDHA2"	140794270	140794271	0.191516818277462	0.250186470898648	0.301692540163162	0.224642349684858	0.16729370498181	0.246742391513546	0.181048146646821	0.195750035560518	0.174043690296538	0.351438507008106	0.197613566450314	0.203983814850597	0.256305256188115	0.245243819505746	0.239625752077334	0.307808492350843
"301"	"cg10136238_TC21"	"Promoter (<=1kb)"	"PCDHA2"	140794797	140794798	0.269358542519134	0.348094381761264	0.307418579898736	0.339260848337508	0.218467439308289	0.292600893010038	0.241190065772799	0.345909768270066	0.228580330127146	0.380395145139717	0.281576128166472	0.23127622228398	0.251242250208066	0.262277199094004	0.21401806974025	0.36077192573076
"308"	"cg10712265_BC21"	"Promoter (<=1kb)"	"PCDHA2"	140795639	140795640	0.239291335573919	0.644005205602461	0.643354558351266	0.737910248581929	0.673660284495753	0.630916177586917	0.186539142110148	0.724888860568753	0.142307611667813	0.72904460348743	0.505759675312301	0.585860882721426	0.736336749964362	0.608178176832605	0.204580551550849	0.742200626961672
"322"	"cg11095383_BC11"	"Promoter (<=1kb)"	"PCDHA2"	140795302	140795303	0.945370338912723	0.933009888257815	0.966501160086518	0.6663175471723	0.482076003096297	0.947718817963237	0.936037410737345	0.94014896440589	0.933536100695688	0.919551926172142	0.916742219045958	0.590183488207379	0.751355092209139	0.92228054734547	0.953935111725974	0.96775081863343
"593"	"cg21619814_BC21"	"Promoter (<=1kb)"	"PCDHA2"	140794864	140794865	0.452386815077822	0.8960489985826	0.647828139444811	0.916890403425301	0.859347699770999	0.551308228893371	0.373439540777166	0.876461579265367	0.374536332034894	0.908763052808869	0.445361555580168	0.905145449575548	0.905896777593956	0.544186020316256	0.49677435462698	0.905876183483653
"601"	"cg21971747_BC21"	"Promoter (<=1kb)"	"PCDHA2"	140794149	140794150	0.114223968951195	0.162309889116351	0.195719861981757	0.214560692926925	0.17300822749876	0.184674515228293	0.123953172484564	0.161520368433187	0.140779557045077	0.150590842853797	0.10452702473715	0.152362937656859	0.177882714455311	0.163316724976114	0.155787482882875	0.183379362734657
"629"	"cg22920932_BC21"	"Promoter (1-2kb)"	"PCDHA2"	140793373	140793374	0.218966398410454	0.477739764477944	0.325554061281581	0.605450785484674	0.453750336951771	0.357941259677647	0.193085642623907	0.525891217602387	0.170745754413147	0.681571385379807	0.278964763692054	0.472157338637196	0.615437246543968	0.278994013633028	0.225001499888546	0.629360746901068
"761"	"cg27546766_TC21"	"Promoter (<=1kb)"	"PCDHA2"	140794419	140794420	0.135995449790997	0.769921040031672	0.769725229172743	0.557015054292378	0.493033996298475	0.635457636116826	0.109466459043501	0.735949721543047	0.103334165344313	0.795297281826591	0.605475966217465	0.503120039668003	0.556307379103688	0.647270802110235	0.118226378708356	0.791379881682265
"24"	"cg00822970_BC21"	"Promoter (<=1kb)"	"PCDHA3"	140801061	140801062	0.224536162439584	0.653884952852761	0.70326056741443	0.342714696780887	0.301919859084561	0.588422256152279	0.234659751541971	0.619031052811824	0.225450799821417	0.661003387960098	0.607283145409373	0.31684547799721	0.313569487750675	0.615786707913859	0.232940247974781	0.703177588261932
"31"	"cg01089834_BC21"	"Promoter (<=1kb)"	"PCDHA3"	140801052	140801053	0.163077610497976	0.658373569762587	0.651046501025957	0.184340925238433	0.182184695486835	0.560800564153532	0.17188828098031	0.606710944781311	0.133476323535479	0.733718667337469	0.526736814679106	0.129576267903216	0.151978966057615	0.666794014404302	0.206644474550919	0.731008470639478
"116"	"cg03694936_TC21"	"Promoter (1-2kb)"	"PCDHA3"	140799905	140799906	0.22048016080656	0.71988703594058	0.715340499535354	0.713653714661554	0.605087241590182	0.564100774478727	0.186538113083481	0.605211066213423	0.237555851610128	0.715162380599226	0.584022788532163	0.602036821055605	0.685376216791543	0.656582780781472	0.246495489715817	0.714214580500573
"353"	"cg12132068_BC21"	"Promoter (<=1kb)"	"PCDHA3"	140800713	140800714	0.138536094101186	0.574541218443089	0.161125244924057	0.19192525613652	0.156150089576575	0.126448231116721	0.160007576304949	0.522978017177851	0.169095408466707	0.547201898431876	0.115965741695145	0.168669834341887	0.226329125114608	0.1132967201244	0.21059416285117	0.684124536963508
"429"	"cg14940668_BC21"	"Promoter (1-2kb)"	"PCDHA3"	140799908	140799909	0.237996761374924	0.74496416925415	0.548392605505333	0.406488762056097	0.324760310668095	0.48921145907421	0.165717704184919	0.655928234567913	0.186961137371342	0.7812478204722	0.461241098712297	0.327339212251362	0.334199723892222	0.509873824448026	0.181777652772945	0.753082170805873
"562"	"cg19777540_TC21"	"Promoter (<=1kb)"	"PCDHA3"	140801106	140801107	0.219889540750995	0.631719587773462	0.653066525394873	0.550970120300885	0.540802548788952	0.517901644321557	0.17166118460317	0.530751188370243	0.219120077250243	0.700498975540726	0.524384871254117	0.49851772345087	0.662548383536175	0.576154817084574	0.295471407459989	0.671543607665789
"574"	"cg20114244_TC21"	"Promoter (<=1kb)"	"PCDHA3"	140801137	140801138	0.110750796969023	0.433218655717671	0.567818189283877	0.0992939743900347	0.125210165714908	0.517478620628359	0.0898379350208287	0.50818981654596	0.0782031224447034	0.537550470812524	0.351646990722049	0.153387586304494	0.152157347380391	0.385100516246014	0.118371587905846	0.532832315464851
"123"	"cg03897860_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140807152	140807153	0.680395766316887	0.522230684466516	0.757707844097346	0.623009679296529	0.422635394211943	0.722026646361253	0.550053207162542	0.512259417092666	0.512626236941653	0.597150145459091	0.667826921374574	0.484656202160471	0.578653423706834	0.71061690424006	0.599813077939553	0.557616117786652
"168"	"cg05941129_TC21"	"Promoter (2-3kb)"	"PCDHA4"	140809228	140809229	0.200701086617675	0.886209175968943	0.899284206053257	0.813617259055743	0.719293421426	0.81039473446846	0.151057498698657	0.81098138416597	0.187790994149558	0.900588183623132	0.835875068534782	0.769657688559003	0.789582945597886	0.839888866069522	0.204388284149778	0.901020592039588
"238"	"cg08619374_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140807862	140807863	0.618636932660032	0.759601929486987	0.826520828542543	0.63485498101146	0.614495294523108	0.709944717902409	0.627630100783989	0.749536986499397	0.62265797346794	0.806683090512153	0.71388636137797	0.616472062477311	0.672105607921433	0.73715979094038	0.68331328928932	0.823724956579483
"341"	"cg11703647_BC21"	"Promoter (1-2kb)"	"PCDHA4"	140805845	140805846	0.256864738059692	0.464360825565208	0.380520774752485	0.453944144768323	0.382115245875451	0.384826140450874	0.228091135025125	0.42301111834302	0.131704342835954	0.495338807524891	0.3551002843887	0.403702711144671	0.431936720932044	0.372211112320141	0.252985577371824	0.530003864088274
"402"	"cg13993023_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140807982	140807983	0.709825829263952	0.82811625525595	0.799507907250119	0.267206348495637	0.211229279284619	0.70829558584944	0.60684023414564	0.79302035394617	0.644343888285639	0.860269280019645	0.669644882759558	0.227523948898724	0.262761546320878	0.712767911042233	0.725183630345473	0.852721105435312
"460"	"cg16234335_TC21"	"Promoter (1-2kb)"	"PCDHA4"	140808534	140808535	0.888182341200503	0.855596590487377	0.850791100609003	0.913160014132982	0.884747602042355	0.807302395168527	0.876969331025105	0.855658816356483	0.87748865386625	0.866577486074085	0.766182345926257	0.890147235257053	0.911104611766095	0.819243423968611	0.893853092149171	0.887242601789607
"486"	"cg17074880_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140806974	140806975	0.138761245807528	0.858279573003257	0.808187721423499	0.116492773773808	0.0897919985242707	0.742273507391843	0.117578493531883	0.85419839355681	0.0942835508165384	0.875359119396778	0.710755096538108	0.098615283357313	0.148657856178604	0.763083447603692	0.178997500804648	0.887452739112533
"506"	"cg17777676_TC11"	"Promoter (<=1kb)"	"PCDHA4"	140807310	140807311	0.711453335861094	0.889230157472417	0.966468609432149	0.43316519733719	0.315644997147236	0.770913423833041	0.535636708886056	0.873281675148891	0.653738788254982	0.945863199647992	0.76296450931807	0.329089462149397	0.518915491593748	0.741034453009112	0.723151103111192	0.967539553278102
"546"	"cg19335003_TC21"	"Promoter (<=1kb)"	"PCDHA4"	140806381	140806382	0.210161820400633	0.172156427759404	0.186391164167346	0.196432030051482	0.209008059847283	0.132399183908501	0.201299490531899	0.169745579210914	0.23816285202525	0.235708664469029	0.121998410242899	0.210682986008028	0.209150569708843	0.1022568115654	0.226495670589816	0.228474901654662
"548"	"cg19444735_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140806899	140806900	0.313387481834052	0.651760762862787	0.660702641642165	0.343541127857234	0.221286150399925	0.579247858024396	0.225016477286709	0.588234873965431	0.278895982685082	0.74244781570821	0.601670288237553	0.197790321004373	0.271540181657531	0.638260137307623	0.297912763665286	0.727355894165498
"575"	"cg20162679_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140807121	140807122	0.701665489057719	0.521917594033173	0.614001031481344	0.527945890341415	0.396278665204889	0.59184408354043	0.647132664098346	0.442794274491436	0.659979409356833	0.488711515302999	0.555650380785814	0.580222048018916	0.487972399749364	0.595388237805121	0.699903665951105	0.591816819071618
"728"	"cg26282566_TC21"	"Promoter (<=1kb)"	"PCDHA4"	140806995	140806996	0.195312708305306	0.754596394625697	0.505183419897471	0.199166842068154	0.136097407084948	0.428584311994555	0.114761529429558	0.673744668278414	0.171516047902376	0.78793988616025	0.395922494009372	0.110218971792841	0.157302793337895	0.518265944614644	0.174719026303911	0.758895165775605
"763"	"cg27604145_BC21"	"Promoter (<=1kb)"	"PCDHA4"	140806904	140806905	0.0838205921658591	0.886688265682195	0.865158207960282	0.0490484919492851	0.0612067536933432	0.836634287431985	0.0567487200517709	0.844293502572413	0.0700963627899244	0.885927545397873	0.802922795947466	0.0600193425065033	0.0821362908808342	0.840464765434265	0.0593346393345527	0.885342440541808
"95"	"cg02961654_TC21"	"Promoter (<=1kb)"	"PCDHA5"	140821558	140821559	0.771782700371202	0.769364499085329	0.714576881605172	0.6710313580788	0.529376970503376	0.624251749883794	0.553271010556993	0.714851253822526	0.718705024797009	0.788457265093846	0.621061010126414	0.547069621698689	0.632517753230539	0.672464851701401	0.729889164310115	0.784503324699344
"492"	"cg17259096_BC21"	"Promoter (<=1kb)"	"PCDHA5"	140821766	140821767	0.14528616699226	0.600542116669285	0.335977279944836	0.165603251867927	0.131690194064735	0.285353344862147	0.15174231899881	0.596079089672437	0.125463309258573	0.641257565520455	0.295853353676473	0.149235033264564	0.16459804131546	0.292766865298756	0.174363651108815	0.639756453898469
"613"	"cg22459739_BC21"	"Promoter (<=1kb)"	"PCDHA5"	140821568	140821569	0.735958751476044	0.751348357687728	0.744764620643659	0.595487533609909	0.523010505238778	0.631480843829229	0.723018530523941	0.71684481847526	0.718974367598338	0.794212570744368	0.667741853196373	0.52608614038981	0.60037753664114	0.676008568022142	0.73729393300581	0.779018653296141
"51"	"cg01712548_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140982217	140982218	0.63847142448043	0.646864717824605	0.630129357180225	0.519738337151658	0.569296541628677	0.700966705814741	0.563846740236955	0.579728412692347	0.64741937990234	0.672860853268295	0.546710426314147	0.420216667604342	0.529189237620933	0.618683463107663	0.63475071200827	0.615834618217516
"59"	"cg02004851_BC11"	"Promoter (<=1kb)"	"PCDHA6"	140827875	140827876	0.728046176524294	0.88491590451264	0.859026254440799	0.698246794228838	0.387065636485647	0.733386904841733	0.334443891613724	0.834582231814611	0.495592484754112	0.913154536288741	0.729726911540017	0.489731440760903	0.770853359598264	0.593938723461511	0.729883784671971	0.924722797706812
"62"	"cg02047300_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140828616	140828617	0.857706320393856	0.884855732266542	0.8560654055783	0.784391537775332	0.685514597094528	0.829809274519723	0.796919487647521	0.867089336535482	0.804433013204166	0.889525106668935	0.82431776689134	0.703910452290539	0.759002067056537	0.841602816620864	0.856040889707595	0.897484005996787
"118"	"cg03758467_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140828051	140828052	0.872946194858189	0.943363552340869	0.933188666801338	0.643766460720682	0.632045145174587	0.92628401968382	0.801413114561783	0.923200041867296	0.882475743104425	0.937507305560948	0.893792396252029	0.611158641862525	0.692387222289252	0.900006890548539	0.865684868985743	0.944598442502341
"233"	"cg08362206_TC21"	"Promoter (2-3kb)"	"PCDHA6"	140830448	140830449	0.312620677552937	0.718654521125809	0.574074551115164	0.774463211164843	0.640255806925324	0.524963999395601	0.271160732727206	0.6840310467472	0.296357874700914	0.777413424285606	0.403426122507387	0.703735870084692	0.705317460735887	0.50243862674505	0.326969572514826	0.789648083025518
"244"	"cg08622387_TC21"	"Promoter (<=1kb)"	"PCDHA6"	140988250	140988251	0.248738311617182	0.44441009348555	0.91801743249841	0.74476800557059	0.683691595266195	0.822194649016843	0.15064512897904	0.424394350950676	0.192720638727327	0.524356684185982	0.837273477950311	0.656317527816093	0.777359430906466	0.879653787308662	0.271977653094864	0.536371440846228
"294"	"cg09820378_TC21"	"Promoter (<=1kb)"	"PCDHA6"	140827903	140827904	0.69715400943369	0.830634881815922	0.808189038572811	0.324388548007318	0.220851592884278	0.757327101628568	0.684555421669895	0.813912179244228	0.688428796486382	0.85645401684704	0.671937473334544	0.29057049197421	0.349736907159709	0.76599433075475	0.776555197503996	0.836454981607811
"331"	"cg11356485_TC21"	"Promoter (<=1kb)"	"PCDHA6"	140827788	140827789	0.119516677747022	0.837733730692366	0.820135561215477	0.233807117028826	0.135591478577079	0.810424693208371	0.095051777419332	0.817491995343628	0.0864891113144806	0.862524728045956	0.734022798475939	0.211401464204825	0.171231786954736	0.798994923458853	0.108385073267611	0.867273033987319
"334"	"cg11433190_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140827773	140827774	0.110150283821338	0.161675642057599	0.261539215975039	0.104382595673629	0.0724884456461125	0.160845254073468	0.077116160117362	0.116888947695029	0.0721746684458868	0.213190675555697	0.158321118138296	0.0956523849785562	0.117653316657995	0.203279324950429	0.102890589994017	0.177049292487296
"374"	"cg13022679_TC21"	"Promoter (<=1kb)"	"PCDHA6"	140827913	140827914	0.636635747178484	0.694383124968102	0.635409779694671	0.243427333965115	0.210158076905592	0.583591764863346	0.4183958562988	0.622410021115134	0.529831042544101	0.775337747875874	0.525859269414794	0.217216709947673	0.240001053067922	0.569686287393303	0.593836335051965	0.769722523669755
"481"	"cg16987900_BC11"	"Promoter (<=1kb)"	"PCDHA6"	140828024	140828025	0.914977383755445	0.914307869627894	0.911445271750175	0.438716952488568	0.223460171851877	0.846363698294994	0.742748131431901	0.880871825924381	0.859563125802097	0.940291775379709	0.759531930233356	0.263398234013431	0.495009672561158	0.862913249109937	0.885123994783671	0.93569056256968
"518"	"cg18183247_TC21"	"Promoter (<=1kb)"	"PCDHA6"	140988832	140988833	0.110593006610499	0.782436871427723	0.784651796062654	0.657350492597407	0.642644515472705	0.759202166340081	0.114474626133529	0.749851236027655	0.134491328513861	0.817277989550181	0.712327463499019	0.658896664620234	0.72734358121432	0.724945615525285	0.184961184351539	0.787879872685835
"522"	"cg18523042_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140827803	140827804	0.092688048025268	0.770411137157278	0.568730171195876	0.0942714752265169	0.0797400894626224	0.457429400088396	0.0794350546117848	0.701919723267944	0.0942628807894386	0.79801696528054	0.487149951460795	0.0866356060554931	0.126370773110595	0.397609572170684	0.117525300202911	0.803158094474725
"540"	"cg19106945_BC21"	"Promoter (<=1kb)"	"PCDHA6"	140827256	140827257	0.122576730006932	0.0953865992391412	0.108594505599573	0.126401036273265	0.145374241678398	0.0661242006486158	0.128701683988696	0.0881945511081829	0.131524577168745	0.127178349174734	0.0537974671611697	0.139495953009465	0.147922246659899	0.0940585163603141	0.151326947339902	0.161600159133012
"598"	"cg21887309_BC11"	"Promoter (1-2kb)"	"PCDHA6"	140829905	140829906	0.97080804348738	0.971973090392041	0.974082662584032	0.970788520954928	0.970077719149485	0.938043453476185	0.971115450606246	0.965730836063284	0.967422244713908	0.971189326958049	0.874784736486575	0.968639862846399	0.972151553578935	0.967827785356844	0.973720422253945	0.975107523554643
